* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -7.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 10:59:25 AM
* REW Settings:
570.175 97.699 37.760
574.307 97.806 38.099
578.469 97.910 38.409
582.660 98.010 38.703
586.883 98.108 38.979
591.135 98.202 39.239
595.419 98.293 39.496
599.734 98.382 39.765
604.080 98.472 40.044
608.457 98.562 40.305
612.866 98.650 40.538
617.307 98.733 40.766
621.780 98.814 41.011
626.286 98.898 41.261
630.824 98.982 41.494
635.396 99.064 41.717
640.000 99.143 41.952
644.638 99.224 42.205
649.309 99.307 42.458
654.014 99.391 42.694
658.753 99.475 42.918
663.527 99.560 43.139
668.335 99.646 43.351
673.178 99.733 43.541
678.056 99.820 43.707
682.970 99.907 43.863
687.919 99.994 44.014
692.904 100.082 44.148
697.925 100.169 44.256
702.982 100.253 44.352
708.076 100.335 44.462
713.208 100.421 44.570
718.376 100.507 44.655
723.581 100.592 44.728
728.825 100.678 44.785
734.106 100.763 44.818
739.426 100.845 44.834
744.784 100.926 44.839
750.181 101.007 44.830
755.617 101.085 44.799
761.093 101.161 44.757
766.608 101.237 44.703
772.163 101.310 44.634
777.758 101.380 44.558
783.394 101.447 44.477
789.071 101.513 44.393
794.789 101.579 44.305
800.548 101.644 44.203
806.349 101.704 44.087
812.193 101.760 43.978
818.078 101.814 43.890
824.006 101.870 43.802
829.977 101.926 43.698
835.992 101.980 43.572
842.050 102.030 43.434
848.151 102.076 43.306
854.297 102.122 43.180
860.488 102.166 43.051
866.724 102.207 42.936
873.004 102.248 42.828
879.330 102.290 42.706
885.702 102.328 42.583
892.120 102.364 42.467
898.585 102.398 42.349
905.097 102.430 42.237
911.655 102.460 42.140
918.262 102.491 42.051
924.916 102.521 41.960
931.618 102.551 41.871
938.369 102.581 41.780
945.169 102.610 41.682
952.018 102.635 41.587
958.917 102.659 41.507
965.865 102.684 41.433
972.864 102.709 41.365
979.914 102.734 41.304
987.015 102.761 41.231
994.167 102.786 41.144
1,001.371 102.812 41.047
1,008.628 102.836 40.928
1,015.937 102.858 40.791
1,023.299 102.874 40.648
1,030.714 102.884 40.511
1,038.183 102.889 40.404
1,045.706 102.897 40.329
1,053.283 102.907 40.260
1,060.916 102.918 40.166
1,068.604 102.926 40.046
1,076.347 102.927 39.923
1,084.147 102.924 39.813
1,092.003 102.918 39.715
1,099.916 102.909 39.618
1,107.887 102.896 39.530
1,115.915 102.877 39.474
1,124.001 102.854 39.463
1,132.146 102.832 39.489
1,140.350 102.810 39.532
1,148.614 102.788 39.594
1,156.937 102.766 39.681
1,165.321 102.742 39.794
1,173.765 102.717 39.938
1,182.271 102.694 40.106
1,190.838 102.671 40.298
1,199.467 102.651 40.511
1,208.159 102.633 40.748
1,216.914 102.618 41.003
1,225.732 102.606 41.263
1,234.614 102.594 41.530
1,243.561 102.582 41.813
1,252.572 102.572 42.113
1,261.649 102.565 42.415
1,270.791 102.560 42.720
1,280.000 102.556 43.034
1,289.275 102.553 43.360
1,298.618 102.552 43.700
1,308.028 102.553 44.046
1,317.507 102.558 44.391
1,327.054 102.563 44.733
1,336.670 102.570 45.076
1,346.357 102.578 45.425
1,356.113 102.587 45.777
1,365.940 102.598 46.125
1,375.838 102.609 46.467
1,385.808 102.622 46.803
1,395.850 102.635 47.129
1,405.965 102.647 47.449
1,416.153 102.659 47.770
1,426.415 102.669 48.100
1,436.751 102.681 48.438
1,447.163 102.693 48.779
1,457.649 102.705 49.123
1,468.212 102.715 49.472
1,478.851 102.724 49.825
1,489.568 102.731 50.186
1,500.362 102.738 50.565
1,511.234 102.746 50.966
1,522.185 102.756 51.367
1,533.215 102.765 51.763
1,544.326 102.774 52.162
1,555.517 102.782 52.578
1,566.789 102.790 53.011
1,578.142 102.797 53.456
1,589.578 102.804 53.920
1,601.097 102.812 54.398
1,612.699 102.819 54.896
1,624.385 102.827 55.413
1,636.156 102.836 55.945
1,648.012 102.845 56.489
1,659.955 102.854 57.052
1,671.983 102.863 57.634
1,684.099 102.872 58.243
1,696.303 102.882 58.888
1,708.595 102.893 59.573
1,720.976 102.908 60.281
1,733.447 102.925 61.013
1,746.008 102.943 61.777
1,758.661 102.965 62.576
1,771.405 102.992 63.425
1,784.241 103.026 64.315
1,797.170 103.070 65.219
1,810.193 103.120 66.122
1,823.311 103.176 67.016
1,836.523 103.235 67.905
1,849.831 103.295 68.806
1,863.236 103.360 69.717
1,876.738 103.428 70.631
1,890.338 103.497 71.567
1,904.036 103.568 72.538
1,917.833 103.644 73.549
1,931.730 103.728 74.602
1,945.729 103.818 75.702
1,959.828 103.919 76.844
1,974.030 104.031 78.012
1,988.334 104.154 79.207
2,002.743 104.291 80.435
2,017.255 104.448 81.675
2,031.873 104.621 82.901
2,046.597 104.810 84.098
2,061.428 105.013 85.256
2,076.365 105.231 86.366
2,091.412 105.466 87.416
2,106.567 105.717 88.389
2,121.832 105.981 89.272
2,137.208 106.256 90.057
2,152.695 106.540 90.727
2,168.294 106.831 91.275
2,184.007 107.128 91.691
2,199.833 107.425 91.971
2,215.774 107.716 92.128
2,231.830 107.993 92.198
2,248.003 108.259 92.254
2,264.293 108.522 92.355
2,280.701 108.800 92.503
2,297.228 109.105 92.596
2,313.874 109.431 92.503
2,330.642 109.762 92.148
2,347.530 110.076 91.535
2,364.542 110.358 90.745
2,381.676 110.606 89.889
2,398.935 110.824 89.083
2,416.318 111.026 88.408
2,433.828 111.229 87.868
2,451.464 111.442 87.432
2,469.229 111.673 87.041
2,487.122 111.925 86.633
2,505.145 112.202 86.142
2,523.298 112.498 85.491
2,541.583 112.806 84.615
2,560.000 113.114 83.474
2,578.551 113.408 82.072
2,597.236 113.676 80.457
2,616.057 113.915 78.700
2,635.014 114.126 76.857
2,654.108 114.314 74.955
2,673.341 114.479 73.006
2,692.713 114.622 71.006
2,712.226 114.742 68.944
2,731.879 114.833 66.831
2,751.676 114.894 64.694
2,771.615 114.924 62.557
2,791.700 114.923 60.443
2,811.930 114.888 58.383
2,832.306 114.819 56.416
2,852.830 114.717 54.574
2,873.503 114.585 52.894
2,894.325 114.424 51.408
2,915.299 114.238 50.153
2,936.424 114.034 49.161
2,957.703 113.819 48.454
2,979.136 113.598 48.051
3,000.724 113.379 47.961
3,022.468 113.169 48.182
3,044.370 112.978 48.712
3,066.431 112.816 49.535
3,088.652 112.689 50.615
3,111.033 112.604 51.912
3,133.577 112.568 53.368
3,156.284 112.589 54.919
3,179.156 112.670 56.492
3,202.193 112.808 58.020
3,225.398 112.998 59.428
3,248.771 113.240 60.639
3,272.312 113.526 61.596
3,296.025 113.846 62.255
3,319.909 114.188 62.571
3,343.967 114.541 62.524
3,368.198 114.894 62.113
3,392.606 115.233 61.358
3,417.190 115.549 60.283
3,441.952 115.829 58.937
3,466.894 116.068 57.405
3,492.017 116.265 55.779
3,517.321 116.421 54.137
3,542.809 116.538 52.546
3,568.482 116.623 51.055
3,594.341 116.682 49.697
3,620.387 116.725 48.526
3,646.622 116.761 47.567
3,673.046 116.802 46.794
3,699.663 116.858 46.185
3,726.472 116.937 45.695
3,753.476 117.042 45.236
3,780.675 117.171 44.727
3,808.071 117.315 44.115
3,835.666 117.463 43.378
3,863.461 117.608 42.562
3,891.457 117.744 41.738
3,919.656 117.875 40.964
3,948.060 118.010 40.267
3,976.669 118.158 39.647
4,005.486 118.330 39.077
4,034.511 118.531 38.490
4,063.747 118.761 37.842
4,093.194 119.021 37.095
4,122.855 119.311 36.202
4,152.731 119.630 35.133
4,182.824 119.974 33.827
4,213.134 120.333 32.193
4,243.664 120.691 30.220
4,274.416 121.032 27.858
4,305.390 121.326 25.002
4,336.588 121.559 21.611
4,368.013 121.737 17.707
4,399.666 121.863 13.321
4,431.547 121.936 8.433
4,463.660 121.965 3.084
4,496.005 121.964 -2.555
4,528.585 121.934 -8.259
4,561.401 121.875 -13.829
4,594.455 121.779 -19.077
4,627.749 121.638 -23.807
4,661.283 121.452 -27.938
4,695.061 121.213 -31.578
4,729.083 120.904 -34.842
4,763.352 120.534 -37.783
4,797.869 120.122 -40.446
4,832.637 119.687 -42.928
4,867.656 119.251 -45.272
4,902.929 118.822 -47.470
4,938.458 118.399 -49.530
4,974.244 117.976 -51.464
5,010.289 117.553 -53.283
5,046.596 117.131 -55.001
5,083.166 116.710 -56.625
5,120.000 116.290 -58.156
5,157.102 115.876 -59.607
5,194.472 115.467 -60.984
5,232.113 115.062 -62.310
5,270.027 114.658 -63.631
5,308.216 114.249 -64.955
5,346.682 113.835 -66.268
5,385.426 113.418 -67.557
5,424.451 112.996 -68.800
5,463.759 112.564 -70.010
5,503.352 112.125 -71.201
5,543.231 111.678 -72.385
5,583.399 111.220 -73.581
5,623.859 110.750 -74.802
5,664.612 110.264 -76.059
5,705.660 109.753 -77.349
5,747.006 109.209 -78.664
5,788.651 108.623 -79.969
5,830.598 107.988 -81.206
5,872.849 107.299 -82.303
5,915.406 106.554 -83.172
5,958.271 105.751 -83.728
6,001.447 104.889 -83.878
6,044.937 103.974 -83.513
6,088.740 103.010 -82.525
6,132.862 102.006 -80.802
6,177.303 100.980 -78.227
6,222.066 99.951 -74.671
6,267.154 98.959 -70.045
6,312.568 98.052 -64.361
6,358.312 97.284 -57.780
6,404.387 96.701 -50.624
6,450.796 96.324 -43.289
6,497.541 96.142 -36.153
6,544.625 96.116 -29.489
6,592.050 96.198 -23.437
6,639.818 96.350 -18.007
6,687.934 96.543 -13.131
6,736.397 96.758 -8.743
6,785.211 96.984 -4.743
6,834.380 97.224 -1.043
6,883.905 97.478 2.397
6,933.789 97.740 5.591
6,984.034 98.016 8.537
7,034.643 98.302 11.235
7,085.619 98.595 13.708
7,136.964 98.895 15.969
7,188.681 99.200 18.034
7,240.773 99.505 19.899
7,293.243 99.810 21.550
7,346.093 100.113 22.977
7,399.326 100.407 24.186
7,452.944 100.689 25.205
7,506.951 100.960 26.080
7,561.350 101.221 26.854
7,616.143 101.468 27.532
7,671.332 101.704 28.116
7,726.922 101.928 28.609
7,782.915 102.140 29.005
7,839.312 102.338 29.305
7,896.120 102.520 29.542
7,953.338 102.689 29.752
8,010.971 102.844 29.959
8,069.022 102.987 30.163
8,127.493 103.121 30.380
8,186.389 103.248 30.638
8,245.711 103.375 30.955
8,305.462 103.502 31.324
8,365.647 103.630 31.725
8,426.268 103.760 32.154
8,487.328 103.894 32.613
8,548.831 104.033 33.096
8,610.779 104.181 33.593
8,673.177 104.344 34.111
8,736.026 104.528 34.656
8,799.331 104.735 35.198
8,863.095 104.963 35.674
8,927.320 105.215 36.056
8,992.011 105.492 36.324
9,057.171 105.792 36.440
9,122.803 106.113 36.374
9,188.910 106.459 36.101
9,255.497 106.822 35.574
9,322.566 107.196 34.730
9,390.121 107.574 33.509
9,458.166 107.942 31.872
9,526.704 108.297 29.842
9,595.738 108.637 27.464
9,665.273 108.954 24.726
9,735.312 109.236 21.562
9,805.857 109.465 17.913
9,876.915 109.620 13.798
9,948.487 109.679 9.319
10,020.578 109.619 4.649
10,093.191 109.428 0.034
10,166.331 109.114 -4.238
10,240.000 108.702 -7.946
10,314.203 108.236 -11.012
10,388.944 107.756 -13.553
10,464.227 107.266 -15.763
10,540.055 106.746 -17.701
10,616.433 106.189 -19.247
10,693.363 105.600 -20.279
10,770.853 104.999 -20.744
10,848.902 104.412 -20.631
10,927.518 103.862 -20.023
11,006.703 103.357 -19.052
11,086.462 102.908 -17.809
11,166.799 102.519 -16.373
11,247.719 102.178 -14.870
11,329.224 101.881 -13.348
11,411.320 101.625 -11.799
11,494.012 101.403 -10.248
11,577.302 101.206 -8.734
11,661.195 101.024 -7.243
11,745.697 100.853 -5.717
11,830.812 100.702 -4.122
11,916.543 100.587 -2.463
12,002.895 100.526 -0.739
12,089.873 100.523 0.991
12,177.480 100.581 2.591
12,265.724 100.698 3.878
12,354.606 100.854 4.681
12,444.133 101.021 4.937
12,534.309 101.181 4.714
12,625.137 101.323 4.070
12,716.624 101.431 3.014
12,808.773 101.497 1.584
12,901.592 101.508 -0.172
12,995.082 101.454 -2.241
13,089.250 101.323 -4.600
13,184.100 101.100 -7.167
13,279.637 100.759 -9.818
13,375.867 100.269 -12.315
13,472.794 99.616 -14.224
13,570.423 98.816 -15.045
13,668.760 97.926 -14.397
13,767.810 97.032 -12.138
13,867.577 96.216 -8.399
13,968.067 95.544 -3.463
14,069.285 95.070 2.307
14,171.237 94.816 8.490
14,273.928 94.775 14.738
14,377.362 94.940 20.854
14,481.547 95.317 26.600
14,586.486 95.883 31.549
14,692.186 96.594 35.388
14,798.651 97.391 38.008
14,905.889 98.213 39.350
15,013.902 99.014 39.444
15,122.700 99.767 38.483
15,232.285 100.468 36.689
15,342.664 101.100 34.062
15,453.844 101.615 30.657
15,565.829 102.038 26.921
15,678.625 102.419 22.775
15,792.239 102.706 17.858
15,906.676 102.834 12.395
16,021.942 102.780 6.877
16,138.044 102.565 1.718
16,254.986 102.230 -2.843
16,372.777 101.810 -6.755
16,491.422 101.336 -10.046
16,610.924 100.838 -12.729
16,731.295 100.340 -14.849
16,852.535 99.851 -16.518
16,974.656 99.386 -17.829
17,097.662 98.949 -18.899
17,221.559 98.537 -19.869
17,346.354 98.133 -20.787
17,472.053 97.731 -21.532
17,598.662 97.344 -21.967
17,726.189 96.994 -22.091
17,854.641 96.722 -22.018
17,984.021 96.551 -22.058
18,114.342 96.473 -22.693
18,245.605 96.444 -24.287
18,377.820 96.392 -26.930
18,510.994 96.233 -30.458
18,645.133 95.909 -34.475
18,780.242 95.399 -38.471
18,916.332 94.716 -41.982
19,053.408 93.892 -44.611
19,191.477 92.990 -45.994
19,330.547 92.093 -45.990
19,470.623 91.291 -44.822
19,611.715 90.661 -43.019
19,753.830 90.236 -41.250
19,896.975 89.997 -40.073
