* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 10:41:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: MyAUdioSession R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6,267.154 106.364 -17.969
6,312.568 106.230 -18.960
6,358.312 106.069 -19.809
6,404.387 105.877 -20.506
6,450.796 105.655 -21.008
6,497.541 105.412 -21.265
6,544.625 105.162 -21.234
6,592.050 104.920 -20.893
6,639.818 104.694 -20.266
6,687.934 104.495 -19.407
6,736.397 104.329 -18.394
6,785.211 104.203 -17.308
6,834.380 104.117 -16.213
6,883.905 104.071 -15.168
6,933.789 104.065 -14.234
6,984.034 104.091 -13.480
7,034.643 104.136 -12.977
7,085.619 104.188 -12.766
7,136.964 104.233 -12.834
7,188.681 104.263 -13.127
7,240.773 104.273 -13.595
7,293.243 104.255 -14.194
7,346.093 104.204 -14.878
7,399.326 104.120 -15.589
7,452.944 104.004 -16.280
7,506.951 103.860 -16.908
7,561.350 103.696 -17.435
7,616.143 103.520 -17.836
7,671.332 103.334 -18.113
7,726.922 103.139 -18.293
7,782.915 102.937 -18.365
7,839.312 102.734 -18.308
7,896.120 102.537 -18.130
7,953.338 102.346 -17.857
8,010.971 102.165 -17.524
8,069.022 101.994 -17.168
8,127.493 101.831 -16.810
8,186.389 101.675 -16.456
8,245.711 101.522 -16.107
8,305.462 101.371 -15.766
8,365.647 101.222 -15.444
8,426.268 101.066 -15.161
8,487.328 100.898 -14.904
8,548.831 100.718 -14.617
8,610.779 100.531 -14.230
8,673.177 100.348 -13.714
8,736.026 100.180 -13.108
8,799.331 100.024 -12.512
8,863.095 99.868 -11.981
8,927.320 99.701 -11.484
8,992.011 99.529 -10.969
9,057.171 99.358 -10.425
9,122.803 99.183 -9.868
9,188.910 98.994 -9.291
9,255.497 98.786 -8.647
9,322.566 98.562 -7.864
9,390.121 98.336 -6.879
9,458.166 98.120 -5.694
9,526.704 97.917 -4.361
9,595.738 97.728 -2.909
9,665.273 97.550 -1.327
9,735.312 97.384 0.399
9,805.857 97.234 2.296
9,876.915 97.116 4.418
9,948.487 97.050 6.777
10,020.578 97.059 9.269
10,093.191 97.151 11.681
10,166.331 97.319 13.778
10,240.000 97.542 15.405
10,314.203 97.798 16.514
10,388.944 98.060 17.081
10,464.227 98.300 17.126
10,540.055 98.500 16.752
10,616.433 98.650 16.076
10,693.363 98.745 15.212
10,770.853 98.790 14.299
10,848.902 98.789 13.457
10,927.518 98.758 12.735
11,006.703 98.710 12.102
11,086.462 98.655 11.489
11,166.799 98.599 10.802
11,247.719 98.525 9.985
11,329.224 98.415 9.112
11,411.320 98.258 8.336
11,494.012 98.059 7.748
11,577.302 97.829 7.406
11,661.195 97.581 7.378
11,745.697 97.341 7.718
11,830.812 97.133 8.342
11,916.543 96.964 9.085
12,002.895 96.843 9.818
12,089.873 96.757 10.405
12,177.480 96.679 10.737
12,265.724 96.592 10.878
12,354.606 96.482 10.938
12,444.133 96.336 11.028
12,534.309 96.164 11.307
12,625.137 95.989 11.862
12,716.624 95.832 12.611
12,808.773 95.698 13.389
12,901.592 95.576 14.109
12,995.082 95.452 14.856
13,089.250 95.320 15.810
13,184.100 95.197 17.123
13,279.637 95.121 18.833
13,375.867 95.143 20.757
13,472.794 95.286 22.503
13,570.423 95.527 23.697
13,668.760 95.803 24.161
13,767.810 96.055 24.054
13,867.577 96.296 23.707
13,968.067 96.564 23.099
14,069.285 96.856 21.908
14,171.237 97.126 20.048
14,273.928 97.346 17.754
14,377.362 97.548 15.090
14,481.547 97.747 11.621
14,586.486 97.837 6.989
14,692.186 97.692 1.716
14,798.651 97.297 -3.102
14,905.889 96.751 -6.731
15,013.902 96.176 -9.207
15,122.700 95.639 -11.039
15,232.285 95.129 -12.601
15,342.664 94.628 -13.904
15,453.844 94.162 -14.966
15,565.829 93.752 -16.113
15,678.625 93.341 -17.740
15,792.239 92.814 -19.614
15,906.676 92.116 -20.593
16,021.942 91.396 -19.672
16,138.044 90.947 -17.634
16,254.986 90.810 -16.435
16,372.777 90.749 -16.713
16,491.422 90.663 -17.820
16,610.924 90.591 -19.640
16,731.295 90.504 -22.758
16,852.535 90.253 -27.330
16,974.656 89.711 -32.261
17,097.662 88.925 -36.254
17,221.559 88.039 -39.190
17,346.354 87.124 -41.557
17,472.053 86.156 -43.460
17,598.662 85.132 -44.706
17,726.189 84.096 -45.443
17,854.641 83.053 -45.980
17,984.021 81.950 -46.097
18,114.342 80.789 -45.373
18,245.605 79.621 -43.895
18,377.820 78.447 -41.921
18,510.994 77.223 -39.052
18,645.133 75.983 -34.504
18,780.242 74.890 -28.238
18,916.332 74.124 -21.147
19,053.408 73.763 -14.491
19,191.477 73.691 -9.543
19,330.547 73.689 -6.787
19,470.623 73.588 -5.543
19,611.715 73.340 -4.974
19,753.830 72.981 -4.732
19,896.975 72.607 -4.610
