* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:38:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Grado SR80e R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2,433.828 108.928 63.221
2,451.464 108.937 64.161
2,469.229 109.025 65.535
2,487.122 109.208 66.342
2,505.145 109.297 66.563
2,523.298 109.343 67.552
2,541.583 109.527 68.894
2,560.000 109.808 69.599
2,578.551 110.061 69.660
2,597.236 110.301 69.682
2,616.057 110.586 69.402
2,635.014 110.860 68.439
2,654.108 111.058 66.916
2,673.341 111.160 65.255
2,692.713 111.199 63.681
2,712.226 111.168 62.121
2,731.879 111.041 61.032
2,751.676 110.918 60.708
2,771.615 110.854 60.504
2,791.700 110.789 60.226
2,811.930 110.703 60.091
2,832.306 110.614 60.233
2,852.830 110.537 60.728
2,873.503 110.544 61.603
2,894.325 110.663 61.969
2,915.299 110.748 61.332
2,936.424 110.679 60.362
2,957.703 110.478 59.990
2,979.136 110.230 60.561
3,000.724 110.008 62.178
3,022.468 109.926 64.660
3,044.370 110.030 67.005
3,066.431 110.208 68.807
3,088.652 110.442 70.229
3,111.033 110.686 71.024
3,133.577 110.902 71.436
3,156.284 111.064 71.450
3,179.156 111.114 71.610
3,202.193 111.131 72.495
3,225.398 111.176 74.030
3,248.771 111.325 76.233
3,272.312 111.641 78.484
3,296.025 112.082 80.334
3,319.909 112.621 81.507
3,343.967 113.206 81.764
3,368.198 113.769 80.875
3,392.606 114.191 79.059
3,417.190 114.452 77.315
3,441.952 114.672 76.225
3,466.894 114.930 75.453
3,492.017 115.231 74.710
3,517.321 115.585 73.760
3,542.809 115.960 72.166
3,568.482 116.260 69.928
3,594.341 116.476 67.643
3,620.387 116.663 65.319
3,646.622 116.783 62.810
3,673.046 116.823 60.475
3,699.663 116.820 58.466
3,726.472 116.799 56.804
3,753.476 116.784 55.419
3,780.675 116.785 54.108
3,808.071 116.786 52.712
3,835.666 116.753 51.257
3,863.461 116.662 49.939
3,891.457 116.521 49.066
3,919.656 116.368 48.837
3,948.060 116.255 49.231
3,976.669 116.215 50.093
4,005.486 116.289 51.250
4,034.511 116.484 52.239
4,063.747 116.744 52.860
4,093.194 117.054 53.197
4,122.855 117.409 53.148
4,152.731 117.803 52.695
4,182.824 118.234 51.686
4,213.134 118.652 49.936
4,243.664 119.010 47.653
4,274.416 119.307 45.126
4,305.390 119.565 42.491
4,336.588 119.801 39.616
4,368.013 120.002 36.325
4,399.666 120.112 32.499
4,431.547 120.053 28.646
4,463.660 119.857 25.638
4,496.005 119.648 23.777
4,528.585 119.532 22.625
4,561.401 119.533 21.545
4,594.455 119.619 20.049
4,627.749 119.704 17.888
4,661.283 119.718 15.415
4,695.061 119.667 13.019
4,729.083 119.573 11.007
4,763.352 119.500 9.522
4,797.869 119.515 8.329
4,832.637 119.660 6.818
4,867.656 119.871 4.317
4,902.929 120.044 0.613
4,938.458 120.070 -4.011
4,974.244 119.892 -8.764
5,010.289 119.564 -12.956
5,046.596 119.158 -16.555
5,083.166 118.691 -19.625
5,120.000 118.151 -22.024
5,157.102 117.573 -23.142
5,194.472 117.135 -23.052
5,232.113 116.954 -22.923
5,270.027 116.952 -24.007
5,308.216 116.929 -26.684
5,346.682 116.737 -30.385
5,385.426 116.331 -34.151
5,424.451 115.751 -37.220
5,463.759 115.080 -39.285
5,503.352 114.381 -40.519
5,543.231 113.679 -41.070
5,583.399 112.972 -40.885
5,623.859 112.288 -39.734
5,664.612 111.704 -37.755
5,705.660 111.283 -35.420
5,747.006 111.022 -33.324
5,788.651 110.847 -31.805
5,830.598 110.685 -30.696
5,872.849 110.539 -29.774
5,915.406 110.421 -29.165
5,958.271 110.302 -29.034
6,001.447 110.123 -29.300
