* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:32:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Really big difference between R & L. We had to adjust fit several times to get a good measurement
* Measurement: Bose QC 35 II L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
13,570.423 95.745 0.317
13,668.760 95.357 -0.177
13,767.810 94.971 0.010
13,867.577 94.618 0.671
13,968.067 94.302 1.755
14,069.285 94.052 3.356
14,171.237 93.925 5.223
14,273.928 93.936 6.781
14,377.362 94.017 7.655
14,481.547 94.098 7.831
14,586.486 94.151 7.476
14,692.186 94.162 6.737
14,798.651 94.099 5.720
14,905.889 93.934 4.672
15,013.902 93.666 4.064
15,122.700 93.351 4.278
15,232.285 93.076 5.332
15,342.664 92.919 7.005
15,453.844 92.938 8.851
15,565.829 93.129 10.180
15,678.625 93.418 10.371
15,792.239 93.698 9.201
15,906.676 93.888 6.889
16,021.942 93.944 3.932
16,138.044 93.859 0.799
16,254.986 93.649 -2.319
16,372.777 93.312 -5.196
16,491.422 92.884 -7.533
16,610.924 92.427 -9.469
16,731.295 91.942 -11.442
16,852.535 91.352 -13.491
16,974.656 90.597 -14.945
17,097.662 89.699 -14.896
17,221.559 88.772 -12.844
17,346.354 87.990 -9.007
17,472.053 87.502 -4.300
17,598.662 87.326 0.172
17,726.189 87.378 3.767
17,854.641 87.563 6.181
17,984.021 87.775 7.243
18,114.342 87.924 7.202
18,245.605 87.974 6.510
18,377.820 87.927 5.532
18,510.994 87.809 4.455
18,645.133 87.646 3.259
18,780.242 87.439 1.830
18,916.332 87.150 0.116
19,053.408 86.721 -1.703
19,191.477 86.112 -3.055
19,330.547 85.350 -3.136
19,470.623 84.542 -1.418
19,611.715 83.816 2.010
19,753.830 83.298 6.561
19,896.975 83.048 10.921
