* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 10:58:29 AM
* REW Settings:
608.457 96.830 34.809
612.866 96.901 35.486
617.307 96.974 36.149
621.780 97.049 36.823
626.286 97.130 37.508
630.824 97.216 38.175
635.396 97.302 38.826
640.000 97.389 39.474
644.638 97.478 40.118
649.309 97.572 40.747
654.014 97.669 41.343
658.753 97.764 41.920
663.527 97.863 42.505
668.335 97.967 43.067
673.178 98.074 43.591
678.056 98.185 44.086
682.970 98.298 44.543
687.919 98.413 44.957
692.904 98.528 45.319
697.925 98.640 45.618
702.982 98.749 45.889
708.076 98.856 46.153
713.208 98.962 46.390
718.376 99.063 46.600
723.581 99.158 46.796
728.825 99.250 46.993
734.106 99.339 47.186
739.426 99.426 47.378
744.784 99.512 47.571
750.181 99.596 47.755
755.617 99.675 47.948
761.093 99.755 48.153
766.608 99.838 48.351
772.163 99.921 48.528
777.758 100.001 48.700
783.394 100.080 48.878
789.071 100.156 49.065
794.789 100.230 49.284
800.548 100.309 49.533
806.349 100.396 49.759
812.193 100.481 49.941
818.078 100.562 50.129
824.006 100.647 50.325
829.977 100.735 50.501
835.992 100.823 50.656
842.050 100.909 50.809
848.151 100.995 50.976
854.297 101.087 51.138
860.488 101.180 51.271
866.724 101.273 51.392
873.004 101.371 51.489
879.330 101.468 51.546
885.702 101.563 51.574
892.120 101.655 51.589
898.585 101.745 51.589
905.097 101.834 51.585
911.655 101.924 51.585
918.262 102.016 51.562
924.916 102.109 51.496
931.618 102.199 51.402
938.369 102.286 51.310
945.169 102.376 51.207
952.018 102.465 51.056
958.917 102.551 50.869
965.865 102.632 50.669
972.864 102.711 50.458
979.914 102.786 50.211
987.015 102.854 49.938
994.167 102.915 49.688
1,001.371 102.977 49.470
1,008.628 103.042 49.252
1,015.937 103.107 48.994
1,023.299 103.166 48.718
1,030.714 103.226 48.428
1,038.183 103.284 48.088
1,045.706 103.336 47.723
1,053.283 103.381 47.359
1,060.916 103.423 46.997
1,068.604 103.461 46.633
1,076.347 103.498 46.248
1,084.147 103.529 45.818
1,092.003 103.548 45.362
1,099.916 103.557 44.931
1,107.887 103.561 44.521
1,115.915 103.561 44.097
1,124.001 103.550 43.672
1,132.146 103.531 43.281
1,140.350 103.508 42.922
1,148.614 103.477 42.574
1,156.937 103.438 42.247
1,165.321 103.389 41.954
1,173.765 103.330 41.727
1,182.271 103.268 41.588
1,190.838 103.206 41.505
1,199.467 103.139 41.449
1,208.159 103.066 41.459
1,216.914 102.989 41.559
1,225.732 102.913 41.748
1,234.614 102.841 42.009
1,243.561 102.773 42.329
1,252.572 102.709 42.706
1,261.649 102.647 43.150
1,270.791 102.589 43.664
1,280.000 102.538 44.242
1,289.275 102.498 44.877
1,298.618 102.470 45.549
1,308.028 102.454 46.241
1,317.507 102.448 46.945
1,327.054 102.451 47.648
1,336.670 102.462 48.346
1,346.357 102.481 49.045
1,356.113 102.511 49.725
1,365.940 102.548 50.370
1,375.838 102.590 50.987
1,385.808 102.635 51.578
1,395.850 102.683 52.147
1,405.965 102.735 52.707
1,416.153 102.791 53.251
1,426.415 102.853 53.762
1,436.751 102.918 54.240
1,447.163 102.987 54.694
1,457.649 103.062 55.105
1,468.212 103.138 55.457
1,478.851 103.212 55.762
1,489.568 103.287 56.027
1,500.362 103.362 56.238
1,511.234 103.434 56.380
1,522.185 103.496 56.456
1,533.215 103.545 56.499
1,544.326 103.582 56.548
1,555.517 103.611 56.614
1,566.789 103.630 56.698
1,578.142 103.635 56.840
1,589.578 103.634 57.084
1,601.097 103.636 57.415
1,612.699 103.644 57.795
1,624.385 103.654 58.210
1,636.156 103.668 58.664
1,648.012 103.687 59.146
1,659.955 103.711 59.645
1,671.983 103.741 60.149
1,684.099 103.774 60.645
1,696.303 103.809 61.144
1,708.595 103.846 61.650
1,720.976 103.885 62.155
1,733.447 103.924 62.659
1,746.008 103.962 63.166
1,758.661 103.999 63.697
1,771.405 104.041 64.245
1,784.241 104.083 64.797
1,797.170 104.126 65.365
1,810.193 104.169 65.946
1,823.311 104.213 66.551
1,836.523 104.258 67.187
1,849.831 104.304 67.846
1,863.236 104.349 68.540
1,876.738 104.396 69.285
1,890.338 104.447 70.089
1,904.036 104.505 70.930
1,917.833 104.568 71.804
1,931.730 104.636 72.739
1,945.729 104.713 73.730
1,959.828 104.802 74.761
1,974.030 104.904 75.822
1,988.334 105.020 76.928
2,002.743 105.155 78.053
2,017.255 105.306 79.170
2,031.873 105.474 80.268
2,046.597 105.658 81.335
2,061.428 105.858 82.355
2,076.365 106.073 83.312
2,091.412 106.302 84.211
2,106.567 106.548 85.041
2,121.832 106.807 85.773
2,137.208 107.076 86.406
2,152.695 107.358 86.926
2,168.294 107.649 87.299
2,184.007 107.942 87.517
2,199.833 108.236 87.617
2,215.774 108.531 87.594
2,231.830 108.822 87.427
2,248.003 109.109 87.119
2,264.293 109.388 86.658
2,280.701 109.649 86.043
2,297.228 109.886 85.310
2,313.874 110.091 84.531
2,330.642 110.263 83.798
2,347.530 110.407 83.226
2,364.542 110.542 82.896
2,381.676 110.692 82.821
2,398.935 110.882 82.912
2,416.318 111.119 82.998
2,433.828 111.396 82.929
2,451.464 111.695 82.637
2,469.229 112.007 82.119
2,487.122 112.328 81.364
2,505.145 112.651 80.314
2,523.298 112.960 78.955
2,541.583 113.241 77.330
2,560.000 113.485 75.508
2,578.551 113.689 73.576
2,597.236 113.857 71.604
2,616.057 113.992 69.632
2,635.014 114.101 67.693
2,654.108 114.190 65.786
2,673.341 114.262 63.880
2,692.713 114.314 61.953
2,712.226 114.342 60.016
2,731.879 114.343 58.083
2,751.676 114.315 56.175
2,771.615 114.258 54.332
2,791.700 114.170 52.585
2,811.930 114.051 50.957
2,832.306 113.902 49.488
2,852.830 113.728 48.220
2,873.503 113.535 47.188
2,894.325 113.327 46.422
2,915.299 113.109 45.947
2,936.424 112.888 45.775
2,957.703 112.671 45.910
2,979.136 112.467 46.350
3,000.724 112.283 47.084
3,022.468 112.127 48.098
3,044.370 112.010 49.368
3,066.431 111.939 50.855
3,088.652 111.923 52.504
3,111.033 111.967 54.238
3,133.577 112.073 55.982
3,156.284 112.242 57.652
3,179.156 112.472 59.161
3,202.193 112.756 60.432
3,225.398 113.088 61.398
3,248.771 113.456 61.989
3,272.312 113.844 62.140
3,296.025 114.235 61.837
3,319.909 114.614 61.097
3,343.967 114.967 59.957
3,368.198 115.286 58.486
3,392.606 115.558 56.767
3,417.190 115.780 54.874
3,441.952 115.949 52.880
3,466.894 116.065 50.873
3,492.017 116.134 48.932
3,517.321 116.161 47.122
3,542.809 116.155 45.500
3,568.482 116.124 44.110
3,594.341 116.078 42.961
3,620.387 116.023 42.051
3,646.622 115.968 41.375
3,673.046 115.922 40.915
3,699.663 115.893 40.647
3,726.472 115.888 40.544
3,753.476 115.912 40.560
3,780.675 115.966 40.642
3,808.071 116.049 40.739
3,835.666 116.157 40.813
3,863.461 116.286 40.846
3,891.457 116.432 40.835
3,919.656 116.595 40.782
3,948.060 116.776 40.696
3,976.669 116.977 40.579
4,005.486 117.199 40.412
4,034.511 117.446 40.193
4,063.747 117.725 39.900
4,093.194 118.043 39.485
4,122.855 118.401 38.891
4,152.731 118.792 38.029
4,182.824 119.211 36.817
4,213.134 119.652 35.202
4,243.664 120.100 33.101
4,274.416 120.524 30.503
4,305.390 120.905 27.445
4,336.588 121.218 23.886
4,368.013 121.450 19.819
4,399.666 121.613 15.307
4,431.547 121.719 10.463
4,463.660 121.771 5.376
4,496.005 121.780 0.122
4,528.585 121.754 -5.155
4,561.401 121.695 -10.309
4,594.455 121.595 -15.192
4,627.749 121.454 -19.711
4,661.283 121.273 -23.919
4,695.061 121.038 -27.908
4,729.083 120.746 -31.675
4,763.352 120.398 -35.179
4,797.869 119.998 -38.489
4,832.637 119.563 -41.679
4,867.656 119.108 -44.705
4,902.929 118.633 -47.532
4,938.458 118.138 -50.149
4,974.244 117.625 -52.549
5,010.289 117.094 -54.731
5,046.596 116.549 -56.677
5,083.166 115.991 -58.371
5,120.000 115.425 -59.810
5,157.102 114.858 -60.996
5,194.472 114.294 -61.924
5,232.113 113.737 -62.605
5,270.027 113.191 -63.073
5,308.216 112.658 -63.348
5,346.682 112.141 -63.449
5,385.426 111.644 -63.407
5,424.451 111.166 -63.242
5,463.759 110.707 -62.985
5,503.352 110.266 -62.666
5,543.231 109.843 -62.313
5,583.399 109.433 -61.961
5,623.859 109.030 -61.635
5,664.612 108.630 -61.340
5,705.660 108.228 -61.072
5,747.006 107.816 -60.807
5,788.651 107.386 -60.500
5,830.598 106.936 -60.098
5,872.849 106.466 -59.534
5,915.406 105.978 -58.750
5,958.271 105.484 -57.686
6,001.447 104.995 -56.304
6,044.937 104.519 -54.613
6,088.740 104.066 -52.655
6,132.862 103.644 -50.483
6,177.303 103.254 -48.149
6,222.066 102.897 -45.687
6,267.154 102.572 -43.103
6,312.568 102.286 -40.404
6,358.312 102.042 -37.611
6,404.387 101.839 -34.774
6,450.796 101.676 -31.949
6,497.541 101.548 -29.167
6,544.625 101.456 -26.436
6,592.050 101.403 -23.758
6,639.818 101.390 -21.151
6,687.934 101.415 -18.677
6,736.397 101.474 -16.415
6,785.211 101.558 -14.424
6,834.380 101.655 -12.711
6,883.905 101.759 -11.254
6,933.789 101.858 -10.028
6,984.034 101.944 -9.012
7,034.643 102.009 -8.157
7,085.619 102.052 -7.398
7,136.964 102.076 -6.688
7,188.681 102.083 -5.995
7,240.773 102.080 -5.291
7,293.243 102.074 -4.562
7,346.093 102.066 -3.817
7,399.326 102.053 -3.089
7,452.944 102.033 -2.377
7,506.951 102.009 -1.652
7,561.350 101.983 -0.884
7,616.143 101.954 -0.071
7,671.332 101.923 0.774
7,726.922 101.893 1.641
7,782.915 101.861 2.516
7,839.312 101.827 3.411
7,896.120 101.794 4.359
7,953.338 101.765 5.394
8,010.971 101.741 6.527
8,069.022 101.729 7.736
8,127.493 101.729 8.967
8,186.389 101.740 10.198
8,245.711 101.770 11.443
8,305.462 101.820 12.720
8,365.647 101.885 14.001
8,426.268 101.967 15.257
8,487.328 102.063 16.474
8,548.831 102.175 17.637
8,610.779 102.299 18.727
8,673.177 102.436 19.758
8,736.026 102.591 20.758
8,799.331 102.766 21.732
8,863.095 102.962 22.644
8,927.320 103.180 23.451
8,992.011 103.421 24.109
9,057.171 103.681 24.570
9,122.803 103.957 24.812
9,188.910 104.250 24.836
9,255.497 104.553 24.631
9,322.566 104.863 24.178
9,390.121 105.175 23.428
9,458.166 105.477 22.309
9,526.704 105.761 20.822
9,595.738 106.025 19.035
9,665.273 106.260 16.997
9,735.312 106.458 14.716
9,805.857 106.616 12.200
9,876.915 106.732 9.459
9,948.487 106.801 6.492
10,020.578 106.816 3.320
10,093.191 106.770 -0.005
10,166.331 106.655 -3.418
10,240.000 106.460 -6.847
10,314.203 106.176 -10.191
10,388.944 105.798 -13.301
10,464.227 105.334 -15.990
10,540.055 104.809 -18.095
10,616.433 104.250 -19.573
10,693.363 103.680 -20.467
10,770.853 103.122 -20.825
10,848.902 102.586 -20.730
10,927.518 102.078 -20.266
11,006.703 101.611 -19.460
11,086.462 101.193 -18.396
11,166.799 100.819 -17.207
11,247.719 100.486 -15.951
11,329.224 100.194 -14.643
11,411.320 99.937 -13.337
11,494.012 99.707 -12.116
11,577.302 99.494 -11.016
11,661.195 99.291 -10.006
11,745.697 99.089 -9.039
11,830.812 98.881 -8.077
11,916.543 98.668 -7.074
12,002.895 98.453 -5.993
12,089.873 98.240 -4.812
12,177.480 98.040 -3.491
12,265.724 97.857 -2.022
12,354.606 97.699 -0.432
12,444.133 97.577 1.240
12,534.309 97.498 2.905
12,625.137 97.461 4.446
12,716.624 97.459 5.779
12,808.773 97.490 6.865
12,901.592 97.545 7.648
12,995.082 97.605 8.028
13,089.250 97.648 7.918
13,184.100 97.641 7.281
13,279.637 97.540 6.180
13,375.867 97.300 4.845
13,472.794 96.887 3.765
13,570.423 96.308 3.659
13,668.760 95.626 5.193
13,767.810 94.959 8.610
13,867.577 94.448 13.568
13,968.067 94.204 19.411
14,069.285 94.267 25.431
14,171.237 94.579 30.943
14,273.928 95.061 35.549
14,377.362 95.657 39.215
14,481.547 96.328 41.973
14,586.486 97.049 43.794
14,692.186 97.813 44.711
14,798.651 98.618 44.744
14,905.889 99.439 43.734
15,013.902 100.237 41.468
15,122.700 100.957 37.836
15,232.285 101.535 32.894
15,342.664 101.910 26.938
15,453.844 102.054 20.528
15,565.829 101.976 14.303
15,678.625 101.710 8.726
15,792.239 101.313 4.000
15,906.676 100.839 0.072
16,021.942 100.313 -3.179
16,138.044 99.749 -5.651
16,254.986 99.191 -7.257
16,372.777 98.679 -8.227
16,491.422 98.223 -8.849
16,610.924 97.816 -9.276
16,731.295 97.446 -9.564
16,852.535 97.109 -9.753
16,974.656 96.809 -9.877
17,097.662 96.556 -9.925
17,221.559 96.364 -9.927
17,346.354 96.238 -10.040
17,472.053 96.175 -10.471
17,598.662 96.163 -11.423
17,726.189 96.179 -13.060
17,854.641 96.196 -15.440
17,984.021 96.179 -18.601
18,114.342 96.079 -22.620
18,245.605 95.841 -27.365
18,377.820 95.430 -32.430
18,510.994 94.828 -37.353
18,645.133 94.047 -41.702
18,780.242 93.129 -45.084
18,916.332 92.131 -47.290
19,053.408 91.108 -48.323
19,191.477 90.118 -48.340
19,330.547 89.210 -47.636
19,470.623 88.408 -46.592
19,611.715 87.711 -45.526
19,753.830 87.112 -44.589
19,896.975 86.645 -43.902
