* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -7.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:22:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: B&O BEOPLAY H8 L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
794.789 97.058 -112.070
800.548 97.121 -111.830
806.349 97.181 -111.590
812.193 97.239 -111.337
818.078 97.297 -111.062
824.006 97.356 -110.802
829.977 97.411 -110.572
835.992 97.463 -110.343
842.050 97.516 -110.115
848.151 97.568 -109.881
854.297 97.618 -109.629
860.488 97.667 -109.357
866.724 97.717 -109.074
873.004 97.767 -108.784
879.330 97.817 -108.479
885.702 97.870 -108.162
892.120 97.924 -107.845
898.585 97.979 -107.527
905.097 98.032 -107.203
911.655 98.085 -106.869
918.262 98.139 -106.514
924.916 98.198 -106.148
931.618 98.260 -105.789
938.369 98.323 -105.434
945.169 98.387 -105.081
952.018 98.451 -104.727
958.917 98.515 -104.376
965.865 98.582 -104.017
972.864 98.652 -103.653
979.914 98.726 -103.288
987.015 98.802 -102.924
994.167 98.880 -102.570
1,001.371 98.961 -102.224
1,008.628 99.047 -101.893
1,015.937 99.138 -101.589
1,023.299 99.229 -101.314
1,030.714 99.319 -101.063
1,038.183 99.408 -100.841
1,045.706 99.496 -100.646
1,053.283 99.584 -100.476
1,060.916 99.669 -100.319
1,068.604 99.752 -100.171
1,076.347 99.835 -100.037
1,084.147 99.915 -99.911
1,092.003 99.993 -99.790
1,099.916 100.069 -99.678
1,107.887 100.142 -99.569
1,115.915 100.213 -99.463
1,124.001 100.282 -99.363
1,132.146 100.350 -99.262
1,140.350 100.418 -99.159
1,148.614 100.485 -99.054
1,156.937 100.551 -98.953
1,165.321 100.616 -98.868
1,173.765 100.678 -98.799
1,182.271 100.738 -98.747
1,190.838 100.793 -98.715
1,199.467 100.844 -98.700
1,208.159 100.889 -98.702
1,216.914 100.925 -98.720
1,225.732 100.948 -98.747
1,234.614 100.952 -98.752
1,243.561 100.936 -98.673
1,252.572 100.902 -98.446
1,261.649 100.856 -98.003
1,270.791 100.812 -97.276
1,280.000 100.794 -96.266
1,289.275 100.824 -95.081
1,298.618 100.907 -93.899
1,308.028 101.031 -92.868
1,317.507 101.175 -92.051
1,327.054 101.324 -91.434
1,336.670 101.468 -90.974
1,346.357 101.602 -90.621
1,356.113 101.726 -90.321
1,365.940 101.842 -90.040
1,375.838 101.953 -89.763
1,385.808 102.059 -89.481
1,395.850 102.162 -89.188
1,405.965 102.265 -88.883
1,416.153 102.369 -88.567
1,426.415 102.473 -88.243
1,436.751 102.580 -87.920
1,447.163 102.690 -87.601
1,457.649 102.802 -87.296
1,468.212 102.915 -87.006
1,478.851 103.029 -86.724
1,489.568 103.145 -86.449
1,500.362 103.262 -86.182
1,511.234 103.380 -85.924
1,522.185 103.498 -85.681
1,533.215 103.616 -85.454
1,544.326 103.734 -85.235
1,555.517 103.853 -85.023
1,566.789 103.975 -84.821
1,578.142 104.096 -84.630
1,589.578 104.218 -84.447
1,601.097 104.340 -84.276
1,612.699 104.461 -84.118
1,624.385 104.582 -83.966
1,636.156 104.704 -83.820
1,648.012 104.828 -83.682
1,659.955 104.952 -83.554
1,671.983 105.077 -83.434
1,684.099 105.199 -83.323
1,696.303 105.321 -83.218
1,708.595 105.443 -83.112
1,720.976 105.567 -83.004
1,733.447 105.695 -82.898
1,746.008 105.825 -82.804
1,758.661 105.956 -82.732
1,771.405 106.086 -82.684
1,784.241 106.215 -82.652
1,797.170 106.344 -82.631
1,810.193 106.473 -82.618
1,823.311 106.601 -82.604
1,836.523 106.729 -82.594
1,849.831 106.858 -82.589
1,863.236 106.986 -82.584
1,876.738 107.116 -82.581
1,890.338 107.246 -82.591
1,904.036 107.376 -82.609
1,917.833 107.508 -82.631
1,931.730 107.642 -82.655
1,945.729 107.777 -82.688
1,959.828 107.913 -82.731
1,974.030 108.051 -82.787
1,988.334 108.189 -82.858
2,002.743 108.329 -82.944
2,017.255 108.469 -83.040
2,031.873 108.611 -83.147
2,046.597 108.755 -83.268
2,061.428 108.900 -83.407
